Country,Year,Manufacturer,EV_Sales_(USD),Charging_Stations,EV_Market_Share(%),Total_Vehicles_Sold,EV_Type,GDP_per_Capita,Govt_Incentives
Canada,2021,Renault,"$26,602 ",1511.0,19.05,108292.0,HEV,1388.0,YES
USA,2016,Renault,"$36,765 ",3071.0,25.96,110970.0,PHEV,58623.0,Yes
UK,2017,BYD,"$27,357 ",4291.0,18.58,80494.0,HEV,22014.0,no
China,2023,Kia,"$34,698 ",656.0,25.21,54120.0,BEV,21517.0,YES
China,2022,Nissan,"$29,014 ",2225.0,7.21,120270.0,BEV,75482.0,YES
Japan,2018,Volkswagen,"$12,749 ",4471.0,11.65,85747.0,PHEV,43790.0,Yes
India,2024,Tesla,"$12,401 ",92.0,26.85,37748.0,BEV,56142.0,YES
USA,2019,Hyundai,"$47,068 ",3349.0,20.47,108859.0,HEV,4668.0,yes
Japan,2020,Ford,"$21,130 ",2813.0,23.84,116438.0,HEV,42739.0,Yes
Japan,2023,BYD,"$30,868 ",4630.0,25.46,119165.0,BEV,55181.0,YES
Canada,2018,Volkswagen,"$27,566 ",2126.0,8.96,99543.0,HEV,48024.0,no
USA,2022,BMW,"$26,461 ",2627.0,4.61,126263.0,PHEV,56499.0,no
USA,2019,Chevrolet,"$16,813 ",2832.0,10.0,27137.0,PHEV,8432.0,no
Japan,2016,Chevrolet,"$39,224 ",4493.0,6.61,74583.0,BEV,70943.0,No
Netherlands,2022,Volkswagen,"$31,471 ",3893.0,16.68,124298.0,PHEV,54006.0,Yes
UK,2015,Ford,"$17,652 ",148.0,20.74,71731.0,PHEV,52539.0,YES
China,2016,Chevrolet,"$15,033 ",208.0,7.92,41769.0,BEV,18753.0,yes
Netherlands,2023,Ford,"$31,206 ",3581.0,16.33,79625.0,BEV,77595.0,Yes
India,2016,Nissan,"$27,503 ",1887.0,16.55,37559.0,PHEV,64279.0,no
Germany,2015,Renault,"$19,064 ",3038.0,19.07,72544.0,HEV,21018.0,yes
UK,2016,Renault,"$17,119 ",998.0,15.17,62045.0,BEV,27265.0,No
France,2018,Volkswagen,"$16,408 ",3810.0,7.44,28235.0,PHEV,70522.0,Yes
UK,2016,Renault,"$41,454 ",1833.0,17.57,97036.0,HEV,1610.0,no
Netherlands,2024,Tesla,"$38,213 ",351.0,17.49,50231.0,PHEV,37599.0,YES
Netherlands,2016,Hyundai,"$2,879 ",3879.0,25.32,16273.0,HEV,15417.0,yes
UK,2015,Ford,"$24,943 ",3775.0,7.92,115775.0,BEV,75381.0,YES
UK,2022,Kia,"$31,534 ",3755.0,7.18,123127.0,HEV,70662.0,YES
Canada,2016,Ford,"$19,677 ",1117.0,23.1,73614.0,BEV,60778.0,yes
Canada,2024,Renault,"$34,888 ",1728.0,4.8,103547.0,BEV,18894.0,YES
Canada,2023,BYD,"$32,838 ",2014.0,1.25,128939.0,HEV,15860.0,Yes
india,2022,Nissan,"$33,424 ",4771.0,29.63,88813.0,HEV,55199.0,YES
USA,2016,Renault,"$11,941 ",2165.0,13.49,75883.0,HEV,33860.0,YES
France,2023,Chevrolet,"$35,411 ",241.0,20.41,97744.0,BEV,18986.0,No
India,2015,BMW,"$36,219 ",1782.0,29.93,133681.0,HEV,64798.0,Yes
Germany,2015,Hyundai,"$20,179 ",723.0,14.12,80746.0,PHEV,14421.0,YES
India,2022,Kia,"$29,147 ",2792.0,15.28,32647.0,PHEV,61490.0,YES
UK,2024,Volkswagen,"$48,186 ",1873.0,23.09,122835.0,BEV,12805.0,yes
Germany,2017,Tesla,"$42,989 ",955.0,15.41,139299.0,BEV,52907.0,YES
China,2021,Tesla,"$40,896 ",3278.0,18.75,73752.0,PHEV,8817.0,YES
Canada,2016,Tesla,"$18,504 ",1767.0,13.93,42041.0,HEV,25836.0,YES
Germany,2020,BMW,"$9,011 ",4291.0,25.59,65976.0,BEV,69368.0,YES
Japan,2021,Kia,"$23,862 ",4126.0,5.13,94264.0,HEV,16986.0,No
Japan,2020,BYD,"$29,177 ",2355.0,19.18,38627.0,BEV,16349.0,yes
USA,2018,Tesla,"$1,563 ",285.0,4.96,23869.0,BEV,70118.0,Yes
India,2022,BYD,"$1,831 ",1566.0,17.14,23724.0,PHEV,69582.0,YES
Canada,2024,Tesla,"$28,670 ",1498.0,20.34,57070.0,PHEV,29946.0,no
UK,2024,Hyundai,"$27,010 ",2710.0,28.53,47198.0,BEV,8990.0,YES
France,2017,Kia,"$27,670 ",793.0,5.37,121611.0,HEV,72997.0,Yes
Canada,2020,Ford,"$40,826 ",2208.0,19.32,50558.0,BEV,73911.0,YES
Canada,2021,Nissan,"$5,177 ",1652.0,15.58,54247.0,PHEV,41555.0,No
China,2024,Ford,"$31,586 ",2552.0,8.94,115389.0,PHEV,2172.0,No
Netherlands,2018,Nissan,"$40,306 ",4684.0,1.04,68044.0,BEV,44635.0,no
UK,2019,Hyundai,"$27,170 ",2331.0,6.74,100248.0,PHEV,27939.0,Yes
Japan,2023,Volkswagen,"$27,651 ",4495.0,18.96,126472.0,PHEV,43980.0,no
Canada,2017,Nissan,"$8,616 ",3740.0,8.22,57131.0,HEV,14998.0,no
Canada,2024,Volkswagen,"$30,779 ",884.0,16.31,85734.0,HEV,51360.0,No
UK,2020,Kia,"$33,481 ",4118.0,10.67,103511.0,HEV,67021.0,YES
Netherlands,2016,Kia,"$40,812 ",3025.0,6.22,48741.0,HEV,46174.0,Yes
Japan,2018,Chevrolet,"$29,103 ",4947.0,22.23,80278.0,PHEV,79610.0,YES
UK,2017,BYD,$736 ,3294.0,20.58,54105.0,HEV,19339.0,YES
Netherlands,2017,Volkswagen,"$28,488 ",2896.0,18.96,42157.0,HEV,73410.0,No
China,2015,Kia,"$42,546 ",2003.0,4.93,115275.0,BEV,17157.0,YES
China,2018,Tesla,"$18,876 ",3609.0,9.49,84032.0,BEV,32626.0,no
Canada,2017,Volkswagen,"$38,735 ",4469.0,14.48,54633.0,PHEV,42001.0,no
Germany,2015,Hyundai,"$15,258 ",1292.0,28.63,64109.0,PHEV,61909.0,no
Germany,2019,Hyundai,"$49,415 ",2130.0,26.02,64308.0,PHEV,32712.0,Yes
Germany,2016,BMW,"$30,443 ",3734.0,20.13,42152.0,BEV,15914.0,no
Germany,2016,Ford,"$31,675 ",3846.0,29.52,97365.0,BEV,6009.0,No
Norway,2022,Renault,"$20,746 ",138.0,21.75,23091.0,HEV,77164.0,No
Canada,2023,Hyundai,"$44,293 ",4569.0,9.48,85193.0,BEV,30289.0,No
UK,2023,BMW,"$13,973 ",1445.0,10.94,91118.0,PHEV,60097.0,no
Norway,2017,Hyundai,"$36,660 ",2002.0,12.34,81998.0,PHEV,72655.0,YES
Germany,2022,BYD,"$8,931 ",1787.0,25.71,38767.0,HEV,63393.0,Yes
France,2023,Kia,"$45,366 ",3020.0,13.56,94709.0,BEV,78804.0,Yes
Norway,2016,Nissan,"$35,932 ",4872.0,8.63,47018.0,HEV,35283.0,yes
France,2019,Hyundai,"$1,083 ",376.0,23.62,51354.0,PHEV,53436.0,no
Germany,2015,Nissan,"$2,468 ",2541.0,15.19,54549.0,BEV,75491.0,No
Germany,2018,Tesla,"$27,754 ",3821.0,21.88,59659.0,PHEV,39733.0,no
France,2018,Ford,"$36,524 ",3996.0,2.78,94108.0,HEV,2693.0,YES
Netherlands,2016,BYD,"$33,418 ",4533.0,11.95,127640.0,HEV,53476.0,Yes
Germany,2018,Nissan,"$45,149 ",4459.0,4.28,101661.0,HEV,77123.0,No
UK,2024,Renault,"$8,348 ",4024.0,8.16,58461.0,PHEV,60399.0,No
France,2020,BMW,"$32,526 ",2680.0,19.43,104816.0,BEV,3213.0,YES
India,2024,BYD,"$36,900 ",3491.0,13.48,102488.0,HEV,76173.0,yes
China,2024,Tesla,"$5,327 ",2967.0,6.66,45074.0,BEV,16738.0,No
USA,2021,BYD,"$14,039 ",2175.0,4.61,96169.0,PHEV,39055.0,no
Japan,2022,Volkswagen,"$44,279 ",1738.0,20.06,96815.0,BEV,43342.0,Yes
Netherlands,2024,BMW,"$11,187 ",3615.0,14.13,71259.0,PHEV,7747.0,no
Japan,2017,Kia,"$34,547 ",451.0,8.65,41775.0,HEV,61832.0,No
China,2020,Hyundai,"$20,854 ",4647.0,10.69,54812.0,BEV,68409.0,YES
Japan,2021,Ford,"$8,458 ",3025.0,29.9,34291.0,PHEV,9346.0,YES
Netherlands,2022,BMW,"$39,928 ",3592.0,23.81,59724.0,BEV,48566.0,Yes
India,2020,Ford,"$41,226 ",1751.0,16.65,70407.0,HEV,4371.0,YES
China,2017,BYD,"$42,520 ",3361.0,19.78,111173.0,HEV,72892.0,YES
Netherlands,2022,Kia,"$34,874 ",81.0,21.84,107761.0,HEV,13464.0,Yes
China,2020,Volkswagen,"$26,253 ",163.0,22.52,114244.0,HEV,69847.0,YES
UK,2019,Tesla,"$29,862 ",1884.0,8.77,79836.0,BEV,13917.0,yes
Netherlands,2017,Ford,"$39,120 ",610.0,11.94,48826.0,PHEV,64409.0,YES
India,2020,Renault,"$17,693 ",2495.0,10.87,35545.0,PHEV,18013.0,no
China,2022,Chevrolet,"$20,266 ",123.0,2.98,68911.0,HEV,22867.0,No
Canada,2024,Hyundai,"$6,233 ",2680.0,4.6,85834.0,HEV,36305.0,No
China,2017,Volkswagen,"$11,800 ",1668.0,14.06,40933.0,PHEV,79278.0,No
USA,2015,Ford,"$16,559 ",4832.0,14.92,110724.0,HEV,77530.0,No
Germany,2015,Chevrolet,"$22,505 ",4020.0,26.68,87702.0,BEV,45845.0,no
China,2015,BMW,"$23,305 ",2092.0,3.61,49937.0,BEV,12660.0,Yes
Germany,2018,BMW,"$27,377 ",577.0,17.26,75530.0,BEV,60127.0,No
USA,2020,Kia,"$48,860 ",2153.0,23.38,109444.0,HEV,44518.0,Yes
japan,2019,Chevrolet,"$18,358 ",4112.0,14.7,33205.0,BEV,52825.0,Yes
UK,2021,Kia,"$5,122 ",899.0,18.0,64489.0,PHEV,68216.0,YES
Netherlands,2017,Kia,"$47,622 ",3266.0,7.68,74101.0,PHEV,50285.0,yes
France,2021,Kia,"$18,009 ",1974.0,4.26,23197.0,BEV,36617.0,no
China,2017,Renault,"$16,452 ",2601.0,8.58,38097.0,BEV,12740.0,No
Canada,2017,Chevrolet,"$33,512 ",1189.0,13.09,85442.0,HEV,56462.0,Yes
Norway,2017,Chevrolet,"$31,795 ",803.0,13.4,59109.0,HEV,8668.0,Yes
France,2016,Nissan,"$41,528 ",1884.0,20.04,107487.0,BEV,43353.0,yes
USA,2024,Chevrolet,"$20,003 ",2125.0,5.76,82312.0,PHEV,16271.0,yes
Japan,2023,Ford,$876 ,2333.0,6.19,82697.0,HEV,1204.0,no
Norway,2016,Hyundai,"$21,304 ",2435.0,3.47,39358.0,PHEV,65115.0,YES
Japan,2023,Kia,"$37,082 ",1713.0,20.09,51626.0,HEV,73966.0,no
Germany,2019,Nissan,"$33,249 ",2906.0,5.33,80652.0,HEV,58816.0,Yes
China,2020,Tesla,"$22,744 ",2036.0,11.63,72413.0,BEV,49934.0,no
France,2019,Tesla,"$13,546 ",915.0,14.55,81265.0,PHEV,11411.0,Yes
UK,2016,Renault,"$47,676 ",341.0,1.31,60956.0,HEV,3275.0,No
Canada,2015,BYD,"$38,505 ",1644.0,27.18,138311.0,PHEV,4569.0,yes
Norway,2017,Hyundai,"$42,539 ",1344.0,3.11,113291.0,HEV,72427.0,yes
Netherlands,2017,Volkswagen,"$43,533 ",4064.0,22.44,76133.0,HEV,17315.0,yes
Netherlands,2020,Hyundai,"$35,601 ",2655.0,27.94,86591.0,HEV,57565.0,Yes
China,2016,Hyundai,"$41,459 ",3396.0,7.25,44668.0,BEV,65099.0,no
Germany,2017,Volkswagen,"$26,535 ",3341.0,23.87,105322.0,HEV,21529.0,no
Japan,2020,Kia,"$16,131 ",3387.0,11.85,55304.0,HEV,56856.0,YES
France,2016,Kia,"$39,060 ",2573.0,4.91,50188.0,BEV,25055.0,no
China,2020,Hyundai,"$29,207 ",25.0,7.09,126327.0,HEV,68149.0,Yes
Germany,2022,BYD,"$9,514 ",2130.0,6.67,108038.0,HEV,42699.0,no
Netherlands,2021,BMW,"$44,526 ",3853.0,28.24,114272.0,HEV,76505.0,Yes
Netherlands,2016,Ford,"$43,929 ",2289.0,6.64,88656.0,PHEV,8305.0,yes
Japan,2019,BYD,"$17,998 ",709.0,4.39,26107.0,PHEV,75323.0,No
France,2018,Ford,"$1,161 ",4643.0,8.23,24119.0,HEV,10614.0,yes
Norway,2018,Kia,"$6,371 ",1255.0,6.61,57018.0,PHEV,79615.0,Yes
Netherlands,2022,Ford,"$24,181 ",216.0,29.89,106172.0,HEV,19238.0,yes
Germany,2017,Tesla,"$31,211 ",4915.0,23.51,75093.0,BEV,65152.0,YES
Netherlands,2015,Tesla,"$41,280 ",1249.0,28.26,130998.0,HEV,36781.0,No
India,2017,Tesla,"$21,501 ",897.0,24.21,88781.0,BEV,20820.0,YES
France,2023,Nissan,"$22,047 ",1714.0,14.75,92647.0,PHEV,52108.0,yes
Canada,2015,Hyundai,"$12,002 ",4617.0,20.06,23009.0,BEV,49916.0,no
Norway,2022,Renault,"$39,805 ",3639.0,17.12,81204.0,PHEV,28947.0,no
USA,2017,Volkswagen,"$31,127 ",1677.0,5.23,116695.0,BEV,72270.0,no
UK,2018,Volkswagen,"$42,096 ",2832.0,12.8,67095.0,PHEV,17518.0,yes
Japan,2021,Ford,"$29,545 ",2253.0,18.23,86242.0,BEV,27745.0,YES
Canada,2020,Renault,"$29,943 ",4664.0,14.02,75275.0,PHEV,60024.0,YES
UK,2021,BMW,"$3,633 ",3567.0,13.13,51687.0,HEV,41503.0,no
Netherlands,2024,Hyundai,"$17,242 ",1572.0,27.95,71204.0,PHEV,34246.0,no
Norway,2018,Kia,"$17,531 ",273.0,22.21,25177.0,HEV,77684.0,no
India,2018,Tesla,"$49,481 ",1571.0,29.55,98059.0,HEV,19389.0,yes
Canada,2016,BMW,"$14,853 ",3150.0,29.14,57750.0,PHEV,21102.0,Yes
Netherlands,2015,Tesla,"$17,698 ",3972.0,21.41,84248.0,BEV,14807.0,Yes
Germany,2020,Nissan,"$10,729 ",3498.0,28.03,83840.0,HEV,15272.0,no
Norway,2020,Chevrolet,"$23,044 ",2565.0,8.82,27983.0,BEV,70210.0,Yes
Netherlands,2015,Ford,"$27,787 ",452.0,22.06,87144.0,HEV,10154.0,No
China,2023,Ford,"$45,913 ",4726.0,16.86,58947.0,BEV,30737.0,YES
Japan,2016,Tesla,"$17,438 ",2802.0,12.66,47934.0,HEV,79996.0,no
Germany,2023,Volkswagen,"$12,754 ",3775.0,22.76,21606.0,BEV,67800.0,yes
China,2016,Kia,"$23,703 ",903.0,4.42,108927.0,PHEV,28739.0,No
USA,2021,BMW,"$49,334 ",3968.0,1.92,144829.0,BEV,26814.0,no
Canada,2022,Renault,"$46,980 ",2342.0,23.37,97882.0,BEV,24738.0,No
China,2017,Kia,"$20,438 ",2428.0,16.97,89962.0,HEV,36618.0,YES
India,2022,Nissan,"$11,779 ",4750.0,6.28,37504.0,HEV,74519.0,yes
Japan,2024,Nissan,"$41,388 ",1685.0,8.26,69353.0,HEV,37469.0,no
Germany,2021,Nissan,"$18,244 ",3076.0,3.22,96589.0,PHEV,4067.0,no
India,2020,Renault,"$6,419 ",4829.0,12.81,91109.0,PHEV,23294.0,No
Germany,2020,BMW,"$25,650 ",2639.0,12.14,48948.0,HEV,31556.0,yes
Norway,2019,Tesla,"$30,861 ",4639.0,16.38,55215.0,BEV,17714.0,No
Netherlands,2016,Volkswagen,"$38,669 ",884.0,9.63,78550.0,HEV,3940.0,yes
Germany,2019,BMW,"$46,976 ",1512.0,28.57,49484.0,PHEV,68306.0,No
China,2020,Chevrolet,"$12,471 ",1971.0,6.0,53990.0,HEV,4658.0,YES
Japan,2022,Tesla,"$23,861 ",475.0,1.58,50669.0,HEV,14874.0,YES
Norway,2016,Volkswagen,"$41,604 ",2362.0,10.42,112182.0,PHEV,5202.0,No
India,2015,BYD,"$39,392 ",4255.0,27.26,48693.0,BEV,33629.0,No
UK,2023,Renault,"$29,499 ",871.0,7.35,104687.0,HEV,19794.0,yes
India,2022,Chevrolet,"$28,868 ",452.0,1.86,45187.0,HEV,4604.0,No
France,2023,Renault,"$5,857 ",4366.0,8.65,72272.0,BEV,65413.0,No
USA,2023,Chevrolet,"$20,105 ",161.0,1.16,80120.0,HEV,31733.0,no
UK,2023,Hyundai,"$9,642 ",2924.0,6.27,107696.0,BEV,59075.0,YES
UK,2019,Nissan,"$4,833 ",548.0,27.93,34134.0,HEV,57057.0,no
Netherlands,2024,Kia,"$5,207 ",3684.0,16.47,12200.0,PHEV,53016.0,no
Netherlands,2022,Kia,"$6,928 ",2131.0,3.28,91400.0,PHEV,3792.0,Yes
China,2016,Ford,"$3,223 ",2032.0,14.61,35264.0,HEV,28089.0,Yes
India,2021,BMW,"$1,103 ",336.0,22.63,83581.0,HEV,58130.0,YES
USA,2021,Renault,"$1,350 ",449.0,6.05,74461.0,PHEV,44955.0,Yes
Netherlands,2020,Renault,"$18,699 ",2286.0,18.32,117688.0,PHEV,72384.0,no
Netherlands,2021,Kia,"$25,249 ",1108.0,21.52,118403.0,HEV,73820.0,Yes
USA,2023,Nissan,"$16,434 ",4341.0,26.81,56535.0,BEV,56463.0,no
China,2016,Nissan,"$49,234 ",1702.0,2.0,74126.0,BEV,72129.0,Yes
USA,2015,Renault,"$47,742 ",1998.0,28.64,135832.0,HEV,33294.0,YES
China,2023,Chevrolet,"$35,571 ",318.0,6.08,133880.0,BEV,1461.0,no
China,2018,BYD,"$46,190 ",3830.0,22.67,129755.0,HEV,62957.0,Yes
China,2015,Tesla,"$22,898 ",1406.0,16.68,117884.0,BEV,33639.0,Yes
China,2020,Chevrolet,"$17,572 ",3473.0,17.82,41387.0,HEV,49948.0,YES
Norway,2020,BYD,"$29,397 ",3880.0,16.88,125149.0,PHEV,69061.0,yes
UK,2018,Renault,"$28,557 ",2027.0,17.22,74125.0,PHEV,75779.0,Yes
France,2016,Renault,"$8,024 ",1287.0,6.38,16377.0,HEV,9578.0,No
Norway,2020,BYD,"$48,508 ",23.0,11.7,126812.0,PHEV,50155.0,no
Canada,2015,Ford,"$28,145 ",3300.0,3.22,90427.0,BEV,41698.0,YES
USA,2023,Renault,"$26,718 ",1499.0,3.3,72736.0,PHEV,63544.0,no
Norway,2015,Ford,"$18,270 ",4802.0,23.48,100328.0,BEV,20343.0,no
France,2019,Chevrolet,"$47,197 ",4735.0,8.6,66121.0,PHEV,58049.0,Yes
India,2020,Renault,"$42,253 ",3926.0,6.13,75319.0,BEV,64894.0,No
USA,2016,Hyundai,"$6,820 ",2030.0,15.53,49393.0,PHEV,30157.0,YES
India,2015,Hyundai,"$11,989 ",1299.0,2.78,91384.0,PHEV,12015.0,yes
Netherlands,2021,BMW,"$44,474 ",2650.0,4.0,125212.0,PHEV,67559.0,no
France,2022,BYD,"$10,926 ",4354.0,20.77,76482.0,PHEV,70519.0,Yes
Japan,2024,Nissan,"$47,373 ",1033.0,22.56,129679.0,PHEV,8385.0,YES
Germany,2018,Kia,"$23,042 ",3849.0,4.38,76600.0,BEV,54784.0,Yes
India,2024,Ford,$943 ,4704.0,14.07,73153.0,BEV,2869.0,yes
India,2017,Volkswagen,"$27,573 ",3456.0,22.24,35555.0,BEV,19824.0,Yes
UK,2016,Kia,"$33,376 ",4464.0,10.35,119656.0,BEV,66853.0,YES
Japan,2015,Tesla,"$33,608 ",4454.0,29.26,80064.0,BEV,64803.0,No
UK,2021,BMW,"$44,653 ",3946.0,18.55,48019.0,BEV,28578.0,no
UK,2022,Renault,"$48,924 ",1312.0,5.36,139461.0,PHEV,34025.0,No
Norway,2021,BYD,"$15,288 ",1605.0,23.18,22934.0,PHEV,52384.0,Yes
Germany,2024,Ford,"$28,660 ",1650.0,13.75,119939.0,BEV,21125.0,no
Netherlands,2016,Renault,"$25,309 ",275.0,9.8,35377.0,BEV,65729.0,yes
Germany,2022,Ford,"$27,334 ",4204.0,2.18,79878.0,HEV,69860.0,Yes
India,2024,Tesla,"$44,411 ",4629.0,5.32,132282.0,PHEV,27832.0,No
Netherlands,2021,Hyundai,"$1,932 ",490.0,22.73,37365.0,PHEV,53406.0,no
Canada,2015,Volkswagen,"$11,042 ",989.0,28.93,72040.0,BEV,77739.0,yes
Japan,2015,Hyundai,"$4,606 ",499.0,2.14,82262.0,HEV,39920.0,no
UK,2015,BMW,"$24,753 ",821.0,1.71,40467.0,HEV,16861.0,No
China,2016,Hyundai,"$21,002 ",3858.0,11.9,58259.0,BEV,21710.0,Yes
France,2020,Nissan,"$9,166 ",4300.0,21.57,62884.0,PHEV,64446.0,Yes
Japan,2020,Chevrolet,"$21,508 ",280.0,17.6,61293.0,HEV,56952.0,no
Norway,2023,Kia,"$7,505 ",3561.0,5.54,40316.0,PHEV,75722.0,Yes
Germany,2024,Chevrolet,"$46,598 ",554.0,23.57,72264.0,PHEV,48565.0,yes
Germany,2019,BMW,"$40,459 ",860.0,29.36,73085.0,BEV,3659.0,Yes
Canada,2022,Renault,"$1,133 ",3238.0,11.52,19499.0,HEV,36278.0,No
China,2020,Tesla,"$20,734 ",4768.0,25.71,88886.0,HEV,57173.0,YES
USA,2022,Ford,"$39,663 ",187.0,26.21,86941.0,BEV,24419.0,Yes
USA,2020,Kia,"$29,580 ",3011.0,8.06,121345.0,BEV,23645.0,Yes
Japan,2019,Kia,"$45,016 ",3402.0,7.23,71936.0,HEV,33636.0,yes
Canada,2022,BYD,"$33,875 ",3601.0,14.64,105722.0,BEV,9944.0,no
Japan,2017,Tesla,"$3,548 ",4454.0,24.66,20548.0,HEV,46654.0,Yes
Canada,2017,Renault,"$10,460 ",4906.0,16.98,55681.0,PHEV,14339.0,no
China,2024,Nissan,"$35,856 ",2548.0,17.33,49315.0,BEV,72717.0,yes
Norway,2018,Kia,"$12,708 ",4404.0,10.48,71699.0,BEV,79571.0,YES
Canada,2018,Tesla,"$6,376 ",1485.0,5.73,34012.0,BEV,31978.0,yes
Germany,2024,Volkswagen,"$38,343 ",1133.0,16.9,66244.0,PHEV,12329.0,YES
France,2018,Ford,"$20,556 ",2865.0,14.21,32451.0,HEV,10332.0,no
India,2020,Nissan,"$36,098 ",508.0,10.73,111929.0,PHEV,1613.0,No
Germany,2016,Tesla,"$46,152 ",3709.0,15.1,57165.0,BEV,72605.0,no
Norway,2015,Hyundai,"$27,841 ",3412.0,13.14,82848.0,PHEV,30173.0,yes
Canada,2015,Volkswagen,$556 ,3247.0,16.83,65453.0,BEV,72532.0,no
Canada,2021,Volkswagen,"$30,301 ",629.0,8.43,44367.0,PHEV,3613.0,no
India,2017,BMW,"$4,671 ",4992.0,27.93,88225.0,HEV,53760.0,yes
USA,2023,Hyundai,"$1,656 ",4546.0,27.66,6524.0,BEV,18151.0,yes
Netherlands,2016,Tesla,"$44,677 ",424.0,16.45,90981.0,PHEV,36654.0,no
Germany,2018,BMW,"$28,433 ",3943.0,2.11,68431.0,PHEV,58369.0,Yes
Netherlands,2018,Nissan,"$13,147 ",1976.0,9.72,98209.0,BEV,28620.0,no
UK,2016,Chevrolet,$717 ,3956.0,8.42,46022.0,PHEV,46742.0,YES
India,2017,Nissan,"$19,756 ",42.0,12.1,43927.0,HEV,4078.0,yes
USA,2015,Hyundai,"$39,906 ",4844.0,8.18,118560.0,HEV,78746.0,No
China,2017,BYD,"$37,651 ",2034.0,7.13,78281.0,BEV,19998.0,Yes
Netherlands,2016,BMW,"$1,310 ",2465.0,28.9,8343.0,PHEV,27361.0,No
France,2017,Chevrolet,"$35,240 ",726.0,3.13,54856.0,HEV,6680.0,No
France,2022,Tesla,"$3,805 ",4277.0,11.31,58849.0,HEV,10733.0,Yes
Norway,2024,Kia,"$9,112 ",3554.0,23.61,36671.0,PHEV,74850.0,yes
Norway,2024,Kia,"$41,893 ",4175.0,27.5,94683.0,PHEV,54029.0,Yes
China,2020,Volkswagen,"$31,537 ",1625.0,12.94,78998.0,HEV,34890.0,no
USA,2023,Volkswagen,"$7,718 ",1176.0,6.16,66078.0,HEV,51764.0,Yes
UK,2021,Ford,"$5,897 ",3716.0,26.78,51928.0,HEV,69269.0,No
Germany,2023,BMW,"$25,338 ",2451.0,11.33,65457.0,PHEV,52664.0,no
Germany,2019,Nissan,"$33,625 ",2411.0,1.95,68381.0,HEV,17401.0,YES
UK,2015,BMW,"$36,031 ",3007.0,28.69,78556.0,HEV,33398.0,no
Netherlands,2022,Tesla,"$34,739 ",3173.0,8.76,84808.0,BEV,11601.0,No
Canada,2024,Renault,"$6,208 ",3848.0,26.1,20564.0,HEV,52893.0,No
Canada,2017,Tesla,"$1,297 ",2536.0,17.47,52211.0,PHEV,42577.0,no
UK,2020,Chevrolet,"$12,572 ",4816.0,23.26,29079.0,HEV,66025.0,no
UK,2015,Ford,"$17,961 ",3269.0,26.99,115808.0,PHEV,14501.0,Yes
UK,2016,Chevrolet,"$11,570 ",1900.0,14.15,77139.0,PHEV,40414.0,Yes
Japan,2019,Ford,"$29,360 ",1581.0,29.82,90330.0,BEV,55584.0,Yes
USA,2019,BMW,"$5,273 ",4257.0,25.4,17903.0,PHEV,43075.0,No
Netherlands,2022,Renault,"$10,600 ",4537.0,1.78,45696.0,BEV,70659.0,no
India,2020,Kia,"$35,451 ",163.0,9.96,102802.0,PHEV,2119.0,No
China,2017,Hyundai,"$32,175 ",1326.0,1.89,38378.0,PHEV,62182.0,yes
Japan,2021,Tesla,"$32,793 ",230.0,29.12,116557.0,BEV,35282.0,no
USA,2017,Tesla,"$34,376 ",1740.0,16.63,40831.0,PHEV,36692.0,YES
Germany,2024,BYD,"$7,296 ",1200.0,4.96,35303.0,HEV,49121.0,Yes
Netherlands,2015,Renault,"$27,970 ",1466.0,11.08,56662.0,HEV,48049.0,no
France,2021,BMW,"$8,340 ",1978.0,28.67,16530.0,HEV,76972.0,No
Netherlands,2016,Kia,"$15,471 ",459.0,28.9,80639.0,HEV,69131.0,YES
Norway,2015,Kia,"$6,265 ",253.0,7.13,81938.0,BEV,76251.0,No
UK,2019,Ford,"$48,878 ",4248.0,17.11,74514.0,PHEV,12590.0,YES
USA,2023,Volkswagen,"$43,874 ",3788.0,7.75,61647.0,BEV,16648.0,YES
Germany,2015,BYD,"$32,982 ",3176.0,25.25,132981.0,BEV,60437.0,yes
China,2020,Renault,"$22,807 ",4758.0,19.09,74464.0,PHEV,45628.0,No
Germany,2020,Kia,"$44,737 ",1308.0,14.85,122715.0,HEV,64871.0,yes
India,2018,Kia,"$33,447 ",2696.0,23.66,89178.0,PHEV,17760.0,YES
USA,2023,Nissan,"$8,545 ",1837.0,22.64,33506.0,PHEV,45186.0,yes
France,2021,Hyundai,"$25,828 ",3179.0,19.82,99636.0,PHEV,38504.0,no
UK,2019,Volkswagen,"$39,738 ",899.0,25.2,87621.0,BEV,31642.0,No
UK,2016,BYD,"$7,020 ",3733.0,28.22,92683.0,HEV,5576.0,yes
India,2018,Ford,"$7,683 ",1766.0,5.8,35035.0,HEV,62924.0,No
China,2016,BYD,"$31,189 ",3739.0,1.69,106265.0,BEV,25989.0,no
USA,2016,Hyundai,"$16,455 ",2463.0,19.4,63824.0,PHEV,8102.0,no
Norway,2018,Kia,"$21,336 ",2638.0,12.49,66615.0,PHEV,10398.0,No
France,2017,Hyundai,"$36,722 ",2283.0,22.46,59833.0,HEV,20939.0,no
France,2018,BYD,"$49,319 ",3159.0,6.6,98798.0,BEV,4949.0,YES
USA,2017,Hyundai,"$30,377 ",514.0,12.88,61461.0,PHEV,37174.0,Yes
China,2016,Renault,"$44,164 ",3774.0,1.76,115957.0,BEV,39291.0,YES
